N,all_parallel_gather_sequential,all_parallel_gather_threaded_1,all_parallel_gather_threaded_2,all_parallel_gather_threaded_4,all_parallel_hierarchical_sequential,all_parallel_hierarchical_threaded_1,all_parallel_hierarchical_threaded_2,all_parallel_hierarchical_threaded_4,all_sequential,servers_parallel_gather_sequential,servers_parallel_gather_threaded_1,servers_parallel_gather_threaded_2,servers_parallel_gather_threaded_4,servers_parallel_hierarchical_sequential,servers_parallel_hierarchical_threaded_1,servers_parallel_hierarchical_threaded_2,servers_parallel_hierarchical_threaded_4,servers_sequential
10,0.0351521968841552,0.1780548095703125,0.5699357986450195,1.2429003715515137,0.032790184020996,0.4749164581298828,0.17132568359375,1.475346565246582,9.27448272705078e-05,0.0754773616790771,0.2467908859252929,0.124319314956665,0.4985785484313965,0.0577912330627441,0.0970015525817871,0.1211180686950683,0.6293313503265381,0.0001108646392822
100,0.0352296829223632,0.478370189666748,1.689030408859253,1.0326173305511477,0.0317904949188232,0.1935014724731445,0.1733453273773193,1.0154635906219482,0.0010709762573242,0.0532610416412353,0.2730863094329834,0.1185801029205322,0.472313642501831,0.0575685501098632,0.0986292362213134,0.1343114376068115,0.496760606765747,0.000906229019165
1000,0.0370633602142334,0.1958529949188232,0.1741056442260742,0.7945430278778076,0.0237047672271728,0.1126866340637207,0.1728324890136718,1.0759904384613037,0.01005220413208,0.0247914791107177,0.065742015838623,0.1110873222351074,0.4915976524353027,0.024512767791748,0.0627217292785644,0.104494571685791,0.4450705051422119,0.0058369636535644
10000,0.1454617977142334,0.1988675594329834,0.2553472518920898,0.983778476715088,0.0634999275207519,0.2429406642913818,0.217592716217041,0.7621169090270996,0.1264173984527588,0.0855212211608886,0.1178936958312988,0.1776340007781982,0.5153055191040039,0.0513184070587158,0.125227689743042,0.1335680484771728,0.4450526237487793,0.0794651508331298
100000,0.770310640335083,1.0974435806274414,0.9918673038482666,1.6658432483673096,0.3318948745727539,0.3256735801696777,0.4044656753540039,1.0231709480285645,1.0566463470458984,0.603975772857666,0.5899064540863037,0.6766402721405029,1.0173535346984863,0.2706034183502197,0.2774851322174072,0.3425748348236084,0.6509964466094971,0.8775100708007812
1000000,7.464213609695435,8.183151960372925,8.698168516159058,11.817907333374023,2.5234766006469727,2.4335432052612305,2.7250664234161377,3.274216890335083,12.006197690963743,5.228980541229248,5.235139608383179,5.38697624206543,5.659880876541138,2.2988593578338623,2.1518146991729736,2.128605604171753,2.464061975479126,9.79346251487732
